44.0	78.0
46.0	108.0
46.0	120.0
48.0	4.0
50.0	14.0
52.0	4.0
46.0	88.0
48.0	14.0
44.0	270.0
48.0	16.0
46.0	8.0
46.0	38.0
44.0	298.0
50.0	52.0
46.0	8.0
44.0	120.0
44.0	308.0
44.0	192.0
44.0	326.0
42.0	300.0
44.0	24.0
48.0	8.0
44.0	378.0
48.0	76.0
50.0	24.0
50.0	2.0
46.0	6.0
50.0	2.0
48.0	14.0
48.0	36.0
48.0	28.0
44.0	204.0
48.0	6.0
52.0	2.0
48.0	4.0
48.0	32.0
48.0	24.0
46.0	76.0
48.0	16.0
44.0	120.0
50.0	16.0
50.0	12.0
50.0	2.0
42.0	1162.0
48.0	12.0
46.0	18.0
48.0	2.0
46.0	8.0
50.0	8.0
48.0	4.0
50.0	26.0
48.0	14.0
46.0	108.0
50.0	6.0
42.0	1000.0
46.0	140.0
46.0	32.0
48.0	46.0
50.0	6.0
44.0	376.0
48.0	54.0
46.0	128.0
50.0	6.0
48.0	6.0
50.0	22.0
44.0	160.0
46.0	136.0
50.0	4.0
50.0	2.0
48.0	38.0
46.0	84.0
50.0	6.0
46.0	22.0
54.0	8.0
48.0	20.0
50.0	16.0
48.0	26.0
42.0	210.0
44.0	14.0
44.0	40.0
48.0	36.0
52.0	8.0
48.0	56.0
50.0	28.0
46.0	68.0
50.0	18.0
48.0	2.0
48.0	28.0
44.0	10.0
44.0	76.0
48.0	22.0
48.0	18.0
46.0	100.0
46.0	8.0
50.0	2.0
44.0	366.0
48.0	24.0
46.0	24.0
46.0	26.0
44.0	414.0
44.0	10.0
46.0	80.0
42.0	336.0
48.0	24.0
46.0	74.0
46.0	28.0
52.0	24.0
44.0	186.0
48.0	4.0
40.0	1216.0
44.0	108.0
50.0	52.0
50.0	18.0
44.0	102.0
48.0	98.0
44.0	138.0
48.0	40.0
42.0	382.0
50.0	8.0
44.0	24.0
46.0	92.0
48.0	16.0
48.0	4.0
46.0	126.0
46.0	100.0
50.0	16.0
48.0	18.0
50.0	12.0
50.0	8.0
46.0	104.0
44.0	4.0
48.0	18.0
48.0	18.0
48.0	4.0
46.0	126.0
48.0	36.0
44.0	64.0
48.0	42.0
50.0	24.0
50.0	10.0
48.0	24.0
50.0	2.0
40.0	5052.0
50.0	16.0
46.0	10.0
46.0	208.0
44.0	74.0
52.0	4.0
44.0	264.0
50.0	2.0
52.0	6.0
46.0	18.0
50.0	48.0
46.0	144.0
44.0	532.0
46.0	4.0
50.0	2.0
50.0	16.0
50.0	8.0
54.0	4.0
48.0	2.0
46.0	132.0
48.0	2.0
48.0	12.0
48.0	2.0
52.0	4.0
50.0	6.0
44.0	136.0
46.0	12.0
46.0	54.0
42.0	42.0
42.0	1856.0
44.0	198.0
40.0	2144.0
48.0	28.0
48.0	34.0
48.0	8.0
50.0	10.0
52.0	4.0
46.0	86.0
48.0	14.0
46.0	28.0
46.0	96.0
48.0	18.0
46.0	20.0
46.0	24.0
52.0	8.0
48.0	84.0
46.0	262.0
44.0	264.0
46.0	244.0
42.0	1032.0
44.0	178.0
46.0	16.0
46.0	4.0
50.0	16.0
48.0	60.0
46.0	16.0
48.0	2.0
54.0	2.0
44.0	64.0
48.0	2.0
48.0	24.0
46.0	18.0
48.0	16.0
48.0	20.0
50.0	6.0
46.0	16.0
48.0	12.0
54.0	2.0
44.0	80.0
48.0	20.0
44.0	212.0
48.0	2.0
44.0	486.0
48.0	6.0
52.0	2.0
46.0	92.0
46.0	108.0
42.0	120.0
40.0	542.0
50.0	8.0
50.0	16.0
50.0	2.0
46.0	108.0
48.0	12.0
50.0	56.0
46.0	80.0
44.0	34.0
46.0	44.0
44.0	462.0
42.0	794.0
46.0	6.0
48.0	20.0
46.0	4.0
48.0	56.0
50.0	12.0
48.0	24.0
50.0	10.0
52.0	8.0
48.0	2.0
40.0	1892.0
48.0	74.0
46.0	142.0
50.0	6.0
44.0	318.0
44.0	12.0
50.0	32.0
48.0	6.0
48.0	26.0
46.0	36.0
48.0	24.0
52.0	12.0
44.0	560.0
48.0	4.0
48.0	22.0
50.0	4.0
46.0	54.0
46.0	16.0
44.0	52.0
46.0	6.0
46.0	40.0
50.0	2.0
48.0	8.0
48.0	2.0
40.0	5128.0
46.0	40.0
48.0	80.0
48.0	8.0
52.0	12.0
46.0	52.0
50.0	6.0
46.0	80.0
44.0	36.0
44.0	28.0
48.0	24.0
44.0	18.0
48.0	24.0
50.0	2.0
48.0	54.0
52.0	8.0
44.0	344.0
44.0	54.0
48.0	8.0
46.0	90.0
46.0	12.0
44.0	340.0
44.0	4.0
48.0	4.0
50.0	8.0
48.0	16.0
48.0	32.0
46.0	24.0
50.0	4.0
50.0	20.0
48.0	8.0
44.0	180.0
48.0	18.0
42.0	414.0
46.0	16.0
52.0	12.0
44.0	52.0
46.0	12.0
50.0	12.0
46.0	36.0
46.0	46.0
44.0	426.0
50.0	8.0
46.0	36.0
48.0	14.0
48.0	56.0
48.0	22.0
46.0	88.0
40.0	3286.0
46.0	6.0
46.0	100.0
44.0	300.0
44.0	452.0
48.0	10.0
48.0	8.0
50.0	6.0
54.0	6.0
46.0	28.0
52.0	8.0
50.0	16.0
52.0	14.0
44.0	188.0
44.0	336.0
44.0	764.0
44.0	66.0
50.0	4.0
42.0	132.0
48.0	46.0
46.0	12.0
50.0	4.0
42.0	154.0
48.0	2.0
48.0	10.0
46.0	6.0
50.0	4.0
44.0	128.0
50.0	4.0
48.0	6.0
48.0	12.0
48.0	4.0
44.0	54.0
52.0	2.0
46.0	6.0
44.0	110.0
48.0	68.0
50.0	32.0
50.0	6.0
42.0	1698.0
48.0	4.0
46.0	48.0
50.0	10.0
42.0	892.0
44.0	34.0
48.0	30.0
46.0	174.0
50.0	12.0
46.0	90.0
46.0	410.0
46.0	8.0
48.0	6.0
46.0	190.0
52.0	4.0
44.0	84.0
44.0	106.0
48.0	6.0
50.0	8.0
46.0	66.0
50.0	22.0
46.0	4.0
48.0	40.0
48.0	164.0
46.0	148.0
50.0	16.0
46.0	22.0
42.0	90.0
48.0	2.0
48.0	44.0
42.0	380.0
48.0	2.0
48.0	4.0
44.0	44.0
46.0	2.0
46.0	68.0
46.0	92.0
48.0	56.0
48.0	70.0
46.0	16.0
50.0	12.0
48.0	16.0
52.0	2.0
46.0	8.0
50.0	4.0
50.0	12.0
48.0	26.0
48.0	36.0
54.0	4.0
48.0	20.0
44.0	20.0
46.0	46.0
48.0	8.0
48.0	60.0
50.0	14.0
46.0	50.0
48.0	80.0
52.0	2.0
50.0	2.0
46.0	4.0
44.0	168.0
50.0	6.0
48.0	4.0
46.0	112.0
44.0	72.0
46.0	58.0
46.0	6.0
44.0	168.0
44.0	24.0
44.0	78.0
