44	12
42	228
42	104
42	40
46	6
46	4
46	12
48	24
42	120
40	82
42	220
48	14
42	110
46	8
46	16
44	24
44	12
50	4
48	8
48	16
48	12
46	2
44	122
44	36
44	12
46	32
44	40
42	84
50	2
46	60
40	80
44	68
42	6
40	532
38	1536
44	56
44	4
46	8
46	78
44	12
50	8
46	14
42	56
42	284
46	64
42	8
44	52
44	120
44	52
42	360
42	96
44	18
46	8
44	90
44	4
48	2
44	52
42	64
46	6
44	48
50	4
46	10
46	4
40	522
42	192
42	84
42	8
48	28
46	48
46	24
48	10
42	8
42	192
44	64
42	140
42	24
44	8
46	2
44	10
46	12
46	2
42	72
40	626
46	20
42	84
44	44
46	22
48	2
46	12
44	88
44	6
44	10
44	18
44	32
44	64
40	292
40	240
48	12
42	36
42	24
40	172
44	54
46	8
50	4
42	60
42	120
50	4
48	6
42	64
42	8
40	536
42	120
44	8
44	78
46	18
44	196
44	58
44	80
50	32
42	172
46	2
46	24
48	20
42	96
46	20
44	32
44	88
48	24
46	18
46	4
42	10
40	60
46	4
42	84
48	34
46	18
44	8
44	130
44	32
50	4
48	8
46	56
42	28
52	4
42	66
42	10
48	24
46	32
48	2
42	112
42	28
42	80
46	20
46	12
42	12
40	412
42	108
44	2
42	20
46	12
44	52
44	4
48	8
42	196
44	42
46	4
42	342
46	30
46	10
44	68
46	36
44	2
46	6
44	90
40	414
48	8
46	18
44	32
48	24
42	48
44	44
48	2
44	40
44	88
44	18
48	14
42	96
46	92
48	10
44	8
44	10
42	48
44	48
46	4
50	4
44	80
46	12
40	408
42	6
46	16
48	2
46	8
44	52
44	30
48	4
44	66
46	6
50	2
48	2
42	80
46	28
44	12
48	24
42	78
44	48
46	38
46	2
48	8
48	10
48	12
44	54
46	8
46	8
42	48
42	10
46	16
44	12
42	30
42	42
48	20
44	32
44	88
50	2
50	4
40	514
50	6
42	108
40	50
44	60
44	4
46	72
46	20
44	64
44	6
44	2
42	4
46	10
44	84
44	24
46	24
46	28
46	4
48	8
44	72
46	28
44	164
44	12
42	148
46	4
46	30
42	558
44	60
48	6
42	90
40	130
50	6
46	8
44	24
48	6
46	8
44	8
46	50
48	2
44	48
42	90
44	108
46	8
44	88
46	14
40	318
44	132
36	10592
48	8
42	144
44	42
46	12
40	80
44	6
42	184
40	240
50	4
48	8
46	4
46	6
42	96
48	2
48	8
46	24
44	8
46	16
50	4
42	122
46	12
46	2
44	276
42	8
48	6
48	6
46	24
46	4
42	416
44	8
44	26
44	34
48	4
46	4
46	24
46	4
42	120
48	4
48	4
42	4
46	12
46	2
46	8
46	10
44	64
44	94
42	14
42	180
42	38
44	14
42	40
46	4
42	36
48	24
44	60
44	16
44	2
44	12
48	12
42	228
42	44
44	20
44	8
46	56
40	76
44	16
46	52
44	56
46	16
42	128
44	132
46	34
44	16
48	4
44	4
48	12
48	12
46	8
38	696
40	626
48	4
40	172
42	160
46	16
48	4
42	8
44	48
46	10
42	76
44	18
46	16
40	110
44	56
44	44
44	48
44	18
44	22
46	2
40	216
50	4
46	30
44	26
46	4
44	32
46	8
40	436
44	48
48	12
46	16
42	212
46	12
48	8
46	4
46	10
44	44
42	96
48	8
44	42
44	28
48	4
44	44
44	48
44	8
46	28
40	1248
44	12
44	58
46	8
44	8
44	24
48	32
48	12
42	4
40	176
44	48
44	24
44	26
46	14
42	8
42	32
46	44
44	16
42	84
42	34
44	10
44	10
46	4
46	16
42	6
42	24
46	32
44	16
46	2
46	14
46	44
46	6
42	10
48	2
44	20
46	86
44	18
52	4
48	12
46	8
46	14
50	4
46	4
44	16
40	496
46	36
44	40
44	24
46	32
44	20
44	20
48	8
46	4
42	178
42	352
44	44
44	20
48	4
40	292
38	616
44	16
44	14
44	32
40	280
46	8
46	8
44	4
48	4
46	4
44	74
46	8
44	4
46	16
44	8
44	24
42	18
42	36
46	20
48	16
46	8
46	10
44	18
46	28
50	4
48	8
46	12
40	504
42	156
42	288
48	8
44	64
42	114
44	20
46	2
44	62
44	68
46	40
46	18
46	6
44	30
40	60
