438	197267875200
424	16915092789847392
434	115410383640
440	6359040
436	479863680
444	247069088
434	10225281024
438	2876544
430	561912552000
428	1370380572000
440	27993600
456	651317760
426	11999379456
446	153653760
428	7700815243264
434	11748240
440	6539700000
434	17765858304
440	815629824
444	293078016
436	1037693922048
432	63906382080
428	24255922176
434	1588170240
430	867771792
436	54723821184
446	13128192
432	3080942621352
430	41144264568
446	15818812416
446	10343808
430	603406739520
432	31648472064
430	161185596000
430	469647360
442	1136862720
438	988677792
448	241643520
440	45328723200
440	2282288640
440	6102210240
446	26046720
444	109771200
440	24778045440
434	34872768000
440	12764160
428	700056192000
444	107710464
436	107711476704
442	245877120
434	324979200
428	45070432053504
438	3412335744
432	4249179648
430	23792400000
442	286473600
442	3262993200
424	65062533760
442	8822418048
422	2662189867008
432	540342656
436	1424231424
440	147168000
442	272150850048
442	112508640
428	3807900594176
438	7303680
418	3301735219200
436	58266181248
442	970260480
438	27246250800
420	480596314950144
436	424488960
434	57446400
438	1366179840
428	90163819905888
438	13478400
438	1654250400
430	21993269760
434	3369280320
432	1635363717120
440	2097740160
444	34974720
444	111808512
428	581057280
432	1430268480
448	212571216
434	34909056
446	25546752
434	339412680
444	276117120
422	19675467809280
434	1083974400
442	1057256064
446	24349248
446	5538758400
442	3774401280
444	372556800
442	335923200
438	1501493760
456	22809600
454	4104480
446	1259712000
444	81915352512
442	9968353280
436	2121441449040
438	100094832544
428	44565258240
426	7973820497376
438	442612330560
428	306232678405920
452	20150784
446	12864337920
432	70355755008
432	1800288000
426	10577874155520
434	356451840
430	268664832
442	311270400000
424	462165710400
430	5320286572800
438	97180797168
434	67468602240
434	6592892544
438	24316047360
436	329011200
442	39307776
448	531204480
432	217211264494560
416	5456493167964000
438	3173068800
434	104836154640
438	48769704480
432	3966713856
438	8016614784
430	901421015040
442	160632576
436	2519578880
432	2976220800
442	49871808
428	1576426431744
438	39435596928
432	43732224000
438	41381507448
436	488510208
430	382758520320
446	885566400
426	98053637835816
446	42844788
452	184320
426	285127715232
436	17638744896
436	21848653824
446	662460480
442	46346281920
438	13644619776
426	15550562304
432	4941751818240
438	35997212160
446	75211776
448	1021980960
438	8816757120
444	153354240
442	1285632
450	6297600
442	10572156288
434	1215502848
436	43786210752
438	5778959966208
442	32013146880
438	25182203904
432	16712736768
448	995563008
444	663552
432	3855519191040
438	112572859392
440	3320750080
448	425243520
452	57859200
442	13494727440
430	160880283826488
438	49735296
428	2448302061600
422	923641511936
448	1236606576
434	30266572800
446	18579456
436	93574020480
430	29483460864
428	9900930240
440	75265228800
440	148901760
432	1412422272
440	3269541888
428	11082272318208
436	242496960
446	77750400
440	76202513856
430	1708541164800
442	88851530880
428	206721440640
438	354879909888
442	63354083520
450	217728
438	532847616
440	26269676160
436	1185693696
436	27354637440
436	258418369440
434	43365477120
432	10817852548608
438	6341763456
442	28233216
444	100376087760
424	21120593339324160
446	6956544
434	1840250880
428	155618640000
432	1000255141632
440	304862400
430	58862856960
436	1253466095616
422	3419203617792
442	2607171840
452	1238400
460	1768560
432	36719401075200
434	3791228000
434	567882685440
440	10608640
434	75938954112
434	888842478816
448	3561600
430	750720000
436	647086475568
442	305863920
428	1413047414016
434	1266906240
442	10543104
432	232112381760
444	71606313120
436	45530880
434	569906552320
438	1064641536
450	60520336416
438	149119539200
434	2445171960
440	1620541440
454	51223104
434	67140596736
446	7326692352
446	5868600192
434	11096806400
444	2692800
452	255104640
422	219370748614560
436	1645056000
434	113489928960
444	9290457600
442	1963450368
438	37158912
442	2839644864
442	44297491968
450	74412691200
438	1545282048
430	60724347840
456	271360
430	2708937792
438	35299756800
446	1641185280
452	7817040
440	74844000
424	2947300076160
448	9953280
450	11972880
442	313502400
428	2815287552
438	150480000
430	121846032000
446	1393966080
440	57066768
442	3380729600
440	2040256
442	37791360
430	577886400
450	307200
430	160845652800
434	8807359931136
448	1413296640
440	22107520
438	28512976896
440	41596416
442	162296640
432	20465280
426	100504736496
436	14643425916
444	49992192
442	8465184
454	2543616
426	999425952
440	14735831040
438	604160
446	122130240
442	764239872
448	54681600
432	37949663232
456	229400640
428	28806896096640
434	337024800
434	12677734957056
438	141479826768
430	322409472000
440	2092032
436	135018971136
434	1024665600
440	602773928640
444	4580064
450	5696667360
444	150926670848
442	2949661920
438	2315637504
442	442939839840
442	782131200
436	310540958928
454	1889280
434	890074208496
440	7143296
444	10317625344
440	522692352
430	33515665920
422	42109655208768
436	857685169152
438	46096128
438	559312128
444	211022496
438	2156462210304
432	162212428560
434	29617781760
448	240843888
438	29696048640
450	20348928
434	24600038400
440	4858088832
434	12896470080
446	1263891744
450	208176
440	23224320
430	1599079680
432	1724203008
450	73102848
438	546884352
440	4081593600
444	18548006400
428	19760928768
442	523031040
446	378624
444	632586240
442	6056064
438	2151126720
434	4500480000
434	320590080
444	53657862144
434	1384675127568
446	11854080
434	263853785600
442	11579723682624
446	78336
452	4997120
430	773616355200
432	41312544
452	25730640
436	129277555200
434	95257513728
436	543600640
464	13608
430	1120037760
448	90144
440	18415100160
422	2337966994082400
442	39680121600
434	56971624320
424	410502193920
438	758764800
436	213245524800
430	212151677088
436	8125318656
440	11734770240
460	249716736
444	609140736
434	103407446016
428	21195095040
430	5307131056640
442	5444487680
428	4028631681600
428	114592181760
436	576626688
434	115600790000
424	279835710000
444	5935104
426	370866439916640
436	109036308096
426	7902988128
440	1877686272
430	3491362621440
446	46267200
442	295102080
448	318931200
436	18945674496
434	138153600
432	73058581942272
436	15200574480
440	30569806080
434	7091527680
442	672986880
428	19421994240
446	54743040
428	40955781120
432	2360793600000
454	16754688
438	1955939328
436	2502731520
444	32234400
442	79430400
432	532995767808
436	183902380800
440	230024340
430	5961931776
438	71687835648
440	93394870272
434	52751520
440	1568160
448	51321600
436	3919543164
430	1114933500
440	216790525440
436	778101408
438	1421919360
438	11211625600
444	1982154240
428	2794139255808
432	54285734160
442	1746463680
442	5851520640
438	5224684588032
440	510763008
424	34156362389760
444	4193280
432	7345222560
442	1050722304
446	3149203200
440	231880320
458	64864800
438	11993744256
438	486604800
454	9427968
442	5507858880
438	558145943040
446	159159996576
430	3206946816
448	1669745280
434	2135475200
432	2438340503040
444	3831831360
438	9840614400
436	251356672
444	295855296
440	1313779200
432	298771200
436	23749705728
454	172032
440	193492800
444	23993088
440	4792596480
442	850348800
440	28062720
432	3225609216
430	7705397145600
428	146892303360
432	418521600
442	201799817856
434	4808678400
430	6554131200
444	213383808000
444	12096000
436	98252800781200
434	714745254600
444	133937797968
440	4306226590512
440	46535040
438	12791955456
432	10527518592
444	2949219840
430	94591461888
436	64101771360
434	343225429200
430	40446197760
440	234629296384
430	8649208512000
446	13002080256
436	2296477195200
444	113935647360
436	269270236800
436	2126462976
420	344672169023736
438	74742668112
458	193263840
436	54850682880
434	116903279808
428	101638010880
440	843495424
434	242528256
440	4425984
430	1011470500800
434	6746264701704
432	352598297856
438	19376361410976
438	217731317760
428	32514048
436	1082626560
426	360019296
434	4526376960
432	108500247360
438	254067840
430	1118975418304
436	14630400
442	1784837210112
450	164229120
444	22077552
452	1547520
450	121766400
440	1058881536
446	72161280
438	68804082240
446	28753920
440	1165248000
444	492133190400
436	40835430720
438	419125793760
432	3679948800
430	7110630144
444	1674757120
440	5951113728
434	15516245468160
430	2402089344
434	12983652864
446	6168960
426	5520514560
450	1832832
434	174682275840
432	241353630720
448	223124544
430	441986119344
424	3075121308672
436	34880730624
438	282102912
430	912673681920
426	813210494976
448	411402240
432	15535770624
430	13703901182496
450	86016000
440	287594496
442	532172160
426	5055147552
438	41346353664
442	4183173120
434	32256000
442	297019008
438	3999628800
426	111119737248
446	6095837952
434	221181903360
442	1181945856
436	84403140480
426	57205318538880
432	306561024
424	54037728080
428	1331053067520
438	9574528320
442	330531840
440	1548546048
432	1739992320
424	12887204308992
444	97338240
430	621542126400
436	205073924850
424	63815270400
442	135143424
424	95084236800
448	3553363968
444	26156390400
446	35168256
442	21072456000
420	70822537407600
432	1395360000
438	732316800
432	2138677029216
446	512179200
434	94936181760
440	2021098176
438	62125747200
438	495452160
456	388919808
438	13195342560
446	3645556224
448	516096
440	1111838400
440	185610880
434	1326124800
426	34326512640
456	58444064
434	9327231720576
456	317952
436	665278848
440	64543835136
432	22995296271360
434	1853390035200
452	10985472
436	1304239104
428	42106070016
440	7063234560
434	5271813120
442	324946944
438	105193728
436	42133023360
438	6240466800
428	5983712528256
438	13332003840
436	2390808960
428	121395179520
434	1126500480
442	135475200
446	151216128
436	1918987200
434	55390860288
422	220175149888512
434	1177679360
442	615149568
442	2309842560
434	3740152704
444	598302720
434	129597864240
442	146486899456
434	628114944
454	4732803200
446	373248
444	16422912000
442	4879365120
446	93671424
450	25344000
436	137773056
434	257191354368
428	16282871942400
430	16467201012602880
440	881446959360
418	149190864433450560
446	4386816
426	2588223733760
438	257211360
438	9661648896
440	39954626856
446	4724160
438	1667850240
420	1253692440000
436	5299200000
438	68902682400
438	15895257280
438	24813803520
428	2808690801600
420	9432911552512
448	6782976
422	5121300309888
432	55680768
444	7522632000
446	262190880
430	8043693465600
442	591010560
432	15015684096
436	46561499136
436	21728443104
434	26836992
448	9985586688
434	54558557136000
448	653506560
446	98010000
428	9752178686976
442	1470976
420	47478631364976
430	3623183964672
450	5759424
438	58060800
448	3409920
434	1203311616
446	2193408
436	27974016000
436	295431393600
438	71567372448
430	317772078624
446	172032000
438	9863159040
444	3034639872
436	596337920
428	202457215584
442	5063520
430	26806466562176
438	774923520
434	32795473920
430	22894092288
440	6856509440
440	36635136
442	3145728
448	1597440
444	120574824000
446	108040704
440	153861120
444	54520320
440	352619520
422	70133726415384
436	752615424
444	46373376
442	32612253696
428	690613248
446	1535535360
436	161326080
428	119866973592960
440	1437542400
434	152218725120
442	229969434240
434	100584964992
440	133911967200
430	1852113600
428	1385983872000
438	6618931200
438	41430990035456
440	197025696
452	13357008
446	1476849024
432	42732463680
436	20147148864
442	2329067520
448	127910016
448	192000
442	11016913920
448	9253907296
430	17433551731968
456	83462400
444	201277440
432	1443899520
438	292856256
434	102793743360
440	432402741936
428	14776819200
426	1613606400
452	642318336
440	837137280
444	185137920
442	1839891456
432	175910378112
432	179281330176
454	14874624
440	36578304
440	1196582400
444	3678467128
434	115352190720
434	10782720
428	402198048000
416	67514692608
438	45074764800
434	34083532800
436	482410994816
436	20179353600
436	1226880
444	1684463616
454	450840000
446	569203200
434	31839480
430	189646293600
434	248244219648
442	17589312
438	552456960
438	1164240000
438	19922658480
432	4504325120
438	62300160
446	14039559600
434	286040160
444	5709103104
430	1640152800
432	444911616
436	20271098880
432	221606461440
450	30931200
436	4957524000
438	11560171520
426	69877450080
428	10464852996000
434	327317760
442	91221120
446	10350670848
438	120960
448	327467520
438	93526623360
438	9362511360
430	6302205000
434	1359394400
442	158361600
438	14719057920
450	738034944
436	6739200
428	327637094400
438	23702855040
438	176404800
434	266911128000
436	919653290640
430	90812198016
458	2949120
424	3378557952000
436	3212858880
444	847203840
448	388614112
438	283157326080
434	706410552000
428	628423004160
436	222862088512
434	273481728
446	7961331456
438	4482846720
440	12574016
438	22613806080
438	1459113600
442	6177600
442	1418880
426	93132194772672
444	3459540672
434	145260039536
434	34789870080
440	71864568000
444	5360478912
434	26772480
450	2853792
440	2156544
444	1937507040
438	26975499264
434	2214114048
428	368257047552
446	30319439040
436	111807795200
438	20867884224
436	1171345152
438	16783360832
436	5986094400
438	119439360
442	19017600
436	5186322432
436	23587729920
422	5721820285440
450	5981613312
446	3407337472
426	375669871488
444	29194009600
436	3981662811648
444	326592000
442	6620999616
430	14422095360
430	56724176040
446	574304640
438	2019490704
428	54077179200
430	180727916728320
432	169082394240
426	11326383360
432	183516774400
434	1098904367666688
438	917956800
446	68272000
438	4564995840
436	1444176288
446	7285248
434	11108033280
430	1413163584
442	219426472320
